==============================================================================
Power-grid LG-ODE benchmark
model:                 latentode
task:                  interpolation
observed fraction:     0.4
data:                  C:\Users\nsubedi\Documents\lgode\LG-ODE\data\simbench_paper\1-MV-rural--0-sw.npz
SimBench code:         1-MV-rural--0-sw
nodes:                 97
features:              4
physical edges:        194
candidate pairs:        194
device:                cuda
parameters:            52788
trainable parameters:  52788
windows train/val/test: 1024/219/219
result:                C:\Users\nsubedi\Documents\lgode\LG-ODE\results\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.json
checkpoint:            C:\Users\nsubedi\Documents\lgode\LG-ODE\checkpoints\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.pt
==============================================================================
epoch=0062 loss=156.940481 train_diag_mse=0.030470 val_mse=0.029444 val_mae=0.058958 best_val_mse=0.033447 lr=5.000e-04 time=46.44s
epoch=0063 loss=157.471538 train_diag_mse=0.030577 val_mse=0.028862 val_mae=0.058660 best_val_mse=0.032935 lr=5.000e-04 time=46.57s
epoch=0064 loss=155.383616 train_diag_mse=0.030161 val_mse=0.029027 val_mae=0.056854 best_val_mse=0.032935 lr=5.000e-04 time=46.21s
epoch=0065 loss=155.993549 train_diag_mse=0.030281 val_mse=0.028068 val_mae=0.056082 best_val_mse=0.032185 lr=5.000e-04 time=46.48s
epoch=0066 loss=154.514486 train_diag_mse=0.029986 val_mse=0.028402 val_mae=0.057257 best_val_mse=0.032185 lr=5.000e-04 time=46.39s
epoch=0067 loss=154.333401 train_diag_mse=0.029948 val_mse=0.028106 val_mae=0.054814 best_val_mse=0.032185 lr=5.000e-04 time=46.38s
epoch=0068 loss=153.173706 train_diag_mse=0.029714 val_mse=0.027734 val_mae=0.055311 best_val_mse=0.032017 lr=5.000e-04 time=46.42s
epoch=0069 loss=153.840055 train_diag_mse=0.029851 val_mse=0.027730 val_mae=0.054471 best_val_mse=0.031920 lr=5.000e-04 time=46.34s
epoch=0070 loss=153.339556 train_diag_mse=0.029749 val_mse=0.027689 val_mae=0.055115 best_val_mse=0.031725 lr=5.000e-04 time=46.26s
epoch=0071 loss=152.876178 train_diag_mse=0.029657 val_mse=0.027717 val_mae=0.057275 best_val_mse=0.031725 lr=5.000e-04 time=46.25s
epoch=0072 loss=152.158747 train_diag_mse=0.029515 val_mse=0.027709 val_mae=0.054369 best_val_mse=0.031725 lr=5.000e-04 time=46.40s
epoch=0073 loss=152.081706 train_diag_mse=0.029499 val_mse=0.027576 val_mae=0.054493 best_val_mse=0.031725 lr=5.000e-04 time=46.14s
epoch=0074 loss=151.522059 train_diag_mse=0.029387 val_mse=0.027478 val_mae=0.053747 best_val_mse=0.031698 lr=5.000e-04 time=46.11s
epoch=0075 loss=151.107232 train_diag_mse=0.029306 val_mse=0.026863 val_mae=0.054136 best_val_mse=0.030939 lr=5.000e-04 time=46.18s
epoch=0076 loss=151.058949 train_diag_mse=0.029296 val_mse=0.027168 val_mae=0.053546 best_val_mse=0.030939 lr=5.000e-04 time=46.30s
epoch=0077 loss=150.310013 train_diag_mse=0.029146 val_mse=0.027061 val_mae=0.055517 best_val_mse=0.030939 lr=5.000e-04 time=46.46s
epoch=0078 loss=150.560778 train_diag_mse=0.029195 val_mse=0.027013 val_mae=0.052826 best_val_mse=0.030939 lr=5.000e-04 time=46.29s
epoch=0079 loss=149.418538 train_diag_mse=0.028967 val_mse=0.027143 val_mae=0.052886 best_val_mse=0.030939 lr=5.000e-04 time=46.07s
epoch=0080 loss=148.978129 train_diag_mse=0.028878 val_mse=0.026982 val_mae=0.053790 best_val_mse=0.030921 lr=5.000e-04 time=46.29s
epoch=0081 loss=149.867081 train_diag_mse=0.029056 val_mse=0.026887 val_mae=0.054263 best_val_mse=0.030921 lr=5.000e-04 time=46.24s
epoch=0082 loss=148.863242 train_diag_mse=0.028858 val_mse=0.026665 val_mae=0.053040 best_val_mse=0.030758 lr=5.000e-04 time=46.42s
epoch=0083 loss=148.904772 train_diag_mse=0.028865 val_mse=0.026988 val_mae=0.052512 best_val_mse=0.030758 lr=5.000e-04 time=46.32s
epoch=0084 loss=148.432953 train_diag_mse=0.028771 val_mse=0.026985 val_mae=0.053884 best_val_mse=0.030758 lr=5.000e-04 time=46.05s
epoch=0085 loss=148.671991 train_diag_mse=0.028819 val_mse=0.027063 val_mae=0.053405 best_val_mse=0.030758 lr=5.000e-04 time=46.55s
epoch=0086 loss=147.725879 train_diag_mse=0.028629 val_mse=0.026792 val_mae=0.052086 best_val_mse=0.030758 lr=5.000e-04 time=46.25s
epoch=0087 loss=148.176216 train_diag_mse=0.028720 val_mse=0.026808 val_mae=0.053235 best_val_mse=0.030758 lr=5.000e-04 time=46.68s
epoch=0088 loss=147.838738 train_diag_mse=0.028655 val_mse=0.026747 val_mae=0.054491 best_val_mse=0.030758 lr=5.000e-04 time=47.03s
epoch=0089 loss=147.572749 train_diag_mse=0.028600 val_mse=0.026531 val_mae=0.052605 best_val_mse=0.030466 lr=5.000e-04 time=46.47s
epoch=0090 loss=147.020828 train_diag_mse=0.028489 val_mse=0.027036 val_mae=0.052730 best_val_mse=0.030466 lr=5.000e-04 time=46.22s
epoch=0091 loss=147.273111 train_diag_mse=0.028541 val_mse=0.026400 val_mae=0.053028 best_val_mse=0.030466 lr=5.000e-04 time=46.04s
epoch=0092 loss=147.068612 train_diag_mse=0.028500 val_mse=0.026430 val_mae=0.052991 best_val_mse=0.030451 lr=5.000e-04 time=46.76s
epoch=0093 loss=146.567877 train_diag_mse=0.028399 val_mse=0.027145 val_mae=0.053222 best_val_mse=0.030451 lr=5.000e-04 time=46.45s
epoch=0094 loss=145.936243 train_diag_mse=0.028274 val_mse=0.026842 val_mae=0.052246 best_val_mse=0.030451 lr=5.000e-04 time=46.12s
epoch=0095 loss=145.566317 train_diag_mse=0.028201 val_mse=0.026720 val_mae=0.051903 best_val_mse=0.030451 lr=5.000e-04 time=45.83s
epoch=0096 loss=145.808532 train_diag_mse=0.028249 val_mse=0.026774 val_mae=0.054186 best_val_mse=0.030451 lr=5.000e-04 time=46.43s
epoch=0097 loss=145.551923 train_diag_mse=0.028197 val_mse=0.026255 val_mae=0.051423 best_val_mse=0.030243 lr=5.000e-04 time=46.38s
epoch=0098 loss=145.290613 train_diag_mse=0.028146 val_mse=0.026294 val_mae=0.052318 best_val_mse=0.030243 lr=5.000e-04 time=46.53s
epoch=0099 loss=145.166327 train_diag_mse=0.028121 val_mse=0.026037 val_mae=0.052223 best_val_mse=0.029923 lr=5.000e-04 time=46.54s
epoch=0100 loss=144.684552 train_diag_mse=0.028023 val_mse=0.026628 val_mae=0.053256 best_val_mse=0.029923 lr=5.000e-04 time=46.29s
epoch=0101 loss=145.140961 train_diag_mse=0.028115 val_mse=0.026345 val_mae=0.051747 best_val_mse=0.029923 lr=5.000e-04 time=45.88s
epoch=0102 loss=143.724303 train_diag_mse=0.027833 val_mse=0.026371 val_mae=0.052223 best_val_mse=0.029923 lr=5.000e-04 time=46.63s
epoch=0103 loss=144.608314 train_diag_mse=0.028010 val_mse=0.025838 val_mae=0.051518 best_val_mse=0.029811 lr=5.000e-04 time=46.16s
epoch=0104 loss=143.667137 train_diag_mse=0.027824 val_mse=0.026054 val_mae=0.051902 best_val_mse=0.029811 lr=5.000e-04 time=46.29s
epoch=0105 loss=143.944051 train_diag_mse=0.027878 val_mse=0.026179 val_mae=0.052271 best_val_mse=0.029811 lr=5.000e-04 time=46.00s
epoch=0106 loss=143.622390 train_diag_mse=0.027812 val_mse=0.025804 val_mae=0.053239 best_val_mse=0.029802 lr=5.000e-04 time=46.35s
epoch=0107 loss=142.586064 train_diag_mse=0.027607 val_mse=0.026039 val_mae=0.051142 best_val_mse=0.029802 lr=5.000e-04 time=46.58s
epoch=0108 loss=143.665766 train_diag_mse=0.027823 val_mse=0.026237 val_mae=0.052050 best_val_mse=0.029802 lr=5.000e-04 time=46.30s
epoch=0109 loss=143.182940 train_diag_mse=0.027725 val_mse=0.026422 val_mae=0.051661 best_val_mse=0.029802 lr=5.000e-04 time=46.33s
epoch=0110 loss=142.594042 train_diag_mse=0.027608 val_mse=0.025956 val_mae=0.051642 best_val_mse=0.029785 lr=5.000e-04 time=46.29s
epoch=0111 loss=142.017260 train_diag_mse=0.027492 val_mse=0.025821 val_mae=0.051545 best_val_mse=0.029754 lr=5.000e-04 time=46.57s
epoch=0112 loss=142.632274 train_diag_mse=0.027617 val_mse=0.026097 val_mae=0.051279 best_val_mse=0.029754 lr=5.000e-04 time=46.55s
epoch=0113 loss=142.224488 train_diag_mse=0.027535 val_mse=0.026285 val_mae=0.052811 best_val_mse=0.029754 lr=5.000e-04 time=46.49s
epoch=0114 loss=142.920960 train_diag_mse=0.027674 val_mse=0.026177 val_mae=0.052269 best_val_mse=0.029754 lr=5.000e-04 time=45.98s
